author_id,发布作品数,总获赞,总播放,作品平均时长,去过城市数,首发日期,末次发布,创作天数,创作活跃度(日均发布)
680,13,0,211179010,8.920634920634921,1,2019-10-26,2019-10-28,3,4.333333333333333
681,5,0,82218926,12.464285714285714,1,2019-09-23,2019-10-19,27,0.18518518518518517
683,2,1,255466081,20.850574712643677,1,2019-10-25,2019-10-29,5,0.4
687,1,0,4562871,21.0,1,2019-10-29,2019-10-29,1,1.0
690,1,4,959523850,7.0,1,2019-10-23,2019-10-23,1,1.0
691,7,2,161483419,12.145454545454545,1,2019-10-03,2019-10-27,25,0.28
693,2,1,44216440,17.466666666666665,1,2019-10-02,2019-10-08,7,0.2857142857142857
694,1,0,611324,9.0,1,2019-10-27,2019-10-27,1,1.0
698,1,0,875804,41.0,1,2019-10-28,2019-10-28,1,1.0
700,48,4,7817380033,12.3202416918429,1,2019-09-26,2019-10-30,35,1.3714285714285714
702,1,0,15700764,7.0,1,2019-10-22,2019-10-22,1,1.0
703,19,0,735129164,10.125,3,2019-10-19,2019-10-28,10,1.9
705,3,2,210272963,6.901408450704225,1,2019-10-27,2019-10-30,4,0.75
706,1,1,360589569,29.0,1,2019-10-27,2019-10-27,1,1.0
707,4,0,204728983,10.77027027027027,1,2019-10-23,2019-10-29,7,0.5714285714285714
708,6,0,18863942,10.285714285714286,1,2019-10-02,2019-10-27,26,0.23076923076923078
710,14,5,1077840174,10.427745664739884,1,2019-09-30,2019-10-27,28,0.5
713,2,1,319320975,6.294117647058823,1,2019-10-24,2019-10-25,2,1.0
715,17,8,2362705334,10.87832699619772,2,2019-10-05,2019-10-27,23,0.7391304347826086
720,47,5,1162845679,10.060096153846153,1,2019-09-22,2019-10-30,39,1.205128205128205
721,22,5,379337967,9.609022556390977,1,2019-09-26,2019-10-29,34,0.6470588235294118
725,3,0,10966677,12.0,1,2019-10-27,2019-10-28,2,1.5
726,8,2,354157018,8.573770491803279,1,2019-10-09,2019-10-30,22,0.36363636363636365
727,8,0,82095810,8.933333333333334,1,2019-09-27,2019-10-28,32,0.25
730,1,0,2421277,10.0,1,2019-10-27,2019-10-27,1,1.0
731,14,0,135606838,8.615384615384615,1,2019-10-23,2019-10-29,7,2.0
733,1,0,1949495,21.0,1,2019-10-27,2019-10-27,1,1.0
734,4,0,22460676,9.571428571428571,1,2019-10-02,2019-10-11,10,0.4
736,6,0,18231718,10.0,1,2019-10-20,2019-10-28,9,0.6666666666666666
741,1,0,7026928,20.0,1,2019-10-28,2019-10-28,1,1.0
742,3,0,9903314,9.0,1,2019-09-28,2019-10-15,18,0.16666666666666666
743,75,8,2542016112,9.76736111111111,1,2019-09-25,2019-10-30,36,2.0833333333333335
746,34,0,567982175,9.701086956521738,1,2019-09-23,2019-10-28,36,0.9444444444444444
750,8,5,1145679785,10.002564102564103,2,2019-09-27,2019-10-23,27,0.2962962962962963
751,10,4,2185877388,9.468586387434556,1,2019-10-06,2019-10-30,25,0.4
753,3,0,13314025,8.0,1,2019-09-28,2019-10-28,31,0.0967741935483871
758,1,1,300636425,9.0,2,2019-10-28,2019-10-28,1,1.0
759,1,0,17050222,9.0,1,2019-10-27,2019-10-27,1,1.0
760,7,0,18793277,8.11111111111111,1,2019-10-21,2019-10-28,8,0.875
761,3,0,11073210,5.0,1,2019-10-23,2019-10-27,5,0.6
766,2,0,3473917,5.0,1,2019-10-01,2019-10-09,9,0.2222222222222222
773,1,0,327789117,9.0,1,2019-10-27,2019-10-27,1,1.0
774,15,2,406107225,10.816793893129772,1,2019-10-08,2019-10-28,21,0.7142857142857143
775,1,0,1854667,9.0,1,2019-10-18,2019-10-18,1,1.0
777,1,0,7275638,10.0,1,2019-10-22,2019-10-22,1,1.0
782,49,24,3372163215,27.646384479717813,1,2019-09-25,2019-10-28,34,1.4411764705882353
784,13,1,128653239,8.0,2,2019-10-18,2019-10-27,10,1.3
787,5,1,604215321,10.177339901477833,1,2019-10-02,2019-10-29,28,0.17857142857142858
788,1,0,205489,9.0,1,2019-10-28,2019-10-28,1,1.0
790,1,0,611873,9.0,1,2019-10-29,2019-10-29,1,1.0
791,1,0,15918948,8.0,1,2019-10-11,2019-10-11,1,1.0
792,6,0,438541138,10.0,1,2019-10-03,2019-10-19,17,0.35294117647058826
795,1,1,9671816,9.0,2,2019-10-14,2019-10-14,1,1.0
798,4,0,305087147,4.097087378640777,1,2019-10-16,2019-10-27,12,0.3333333333333333
800,9,0,136959466,10.538461538461538,1,2019-10-01,2019-10-28,28,0.32142857142857145
803,1,0,2126563,10.0,1,2019-10-28,2019-10-28,1,1.0
805,36,0,399093814,10.821705426356589,1,2019-09-24,2019-10-28,35,1.0285714285714285
808,2,0,13247621,9.833333333333334,1,2019-10-09,2019-10-12,4,0.5
810,3,0,32043820,9.0,1,2019-10-27,2019-10-29,3,1.0
811,4,2,493814782,10.377777777777778,2,2019-10-10,2019-10-24,15,0.26666666666666666
812,2,0,8576595,8.5,1,2019-09-28,2019-10-08,11,0.18181818181818182
813,24,0,348890100,9.068376068376068,1,2019-09-25,2019-10-29,35,0.6857142857142857
814,9,0,84005707,13.0,1,2019-09-28,2019-10-28,31,0.2903225806451613
815,1,0,3840986,10.0,1,2019-10-27,2019-10-27,1,1.0
816,1,0,3704355,10.0,1,2019-10-30,2019-10-30,1,1.0
817,21,4,2324333577,9.856613102595798,3,2019-09-24,2019-10-29,36,0.5833333333333334
820,1,0,9387830,10.0,1,2019-10-27,2019-10-27,1,1.0
822,2,0,7391748,8.0,1,2019-10-23,2019-10-30,8,0.25
823,1,0,2290189,9.0,1,2019-10-27,2019-10-27,1,1.0
825,15,1,107578223,14.235294117647058,1,2019-09-26,2019-10-29,34,0.4411764705882353
826,3,0,3064235849,24.666666666666668,1,2019-09-26,2019-10-26,31,0.0967741935483871
827,1,0,13573749,28.0,1,2019-10-24,2019-10-24,1,1.0
828,38,2,541430560,9.13888888888889,1,2019-09-27,2019-10-29,33,1.1515151515151516
829,1,0,258298,7.0,1,2019-10-28,2019-10-28,1,1.0
831,7,0,30496451,11.272727272727273,1,2019-10-25,2019-10-29,5,1.4
833,23,3,914357149,11.821656050955413,1,2019-10-07,2019-10-30,24,0.9583333333333334
835,3,0,190788704,7.130434782608695,1,2019-09-28,2019-10-29,32,0.09375
836,1,0,5338907,9.0,1,2019-10-28,2019-10-28,1,1.0
838,24,11,1204372224,8.342925659472423,1,2019-09-25,2019-10-28,34,0.7058823529411765
840,3,0,11979835,12.0,1,2019-09-30,2019-10-10,11,0.2727272727272727
841,1,0,333831,9.0,1,2019-10-27,2019-10-27,1,1.0
843,19,2,2946408416,9.90863453815261,1,2019-10-17,2019-10-30,14,1.3571428571428572
844,4,0,9835061,8.75,1,2019-10-12,2019-10-26,15,0.26666666666666666
847,29,3,413867313,9.48951048951049,2,2019-09-24,2019-10-30,37,0.7837837837837838
848,23,0,128449436,9.810344827586206,1,2019-10-02,2019-10-29,28,0.8214285714285714
849,1,0,24598387,10.0,1,2019-10-27,2019-10-27,1,1.0
852,1,0,18033600,13.0,1,2019-09-30,2019-09-30,1,1.0
853,17,3,714119860,8.91701244813278,1,2019-10-07,2019-10-26,20,0.85
854,21,2,124474016,8.244444444444444,1,2019-10-02,2019-10-30,29,0.7241379310344828
855,2,0,24183875,7.875,1,2019-10-13,2019-10-29,17,0.11764705882352941
856,3,0,35862205,6.214285714285714,1,2019-10-10,2019-10-29,20,0.15
860,1,0,2101525,10.0,1,2019-10-22,2019-10-22,1,1.0
864,8,0,353695393,9.269565217391305,1,2019-10-12,2019-10-29,18,0.4444444444444444
866,9,0,60815967,9.588235294117647,1,2019-09-29,2019-10-26,28,0.32142857142857145
870,1,0,2067657,10.0,1,2019-10-25,2019-10-25,1,1.0
871,12,4,516064813,15.808988764044944,1,2019-09-23,2019-10-30,38,0.3157894736842105
872,3,0,24513520,9.0,1,2019-10-25,2019-10-30,6,0.5
874,22,1,406416293,10.00709219858156,1,2019-10-02,2019-10-28,27,0.8148148148148148
878,2,0,12659220,7.0,1,2019-10-26,2019-10-27,2,1.0
879,1,1,178989274,7.0,1,2019-10-18,2019-10-18,1,1.0
884,14,1,287298110,8.805825242718447,1,2019-10-01,2019-10-29,29,0.4827586206896552
885,12,1,198763037,11.0625,1,2019-09-21,2019-10-27,37,0.32432432432432434
888,22,0,198881428,10.582089552238806,1,2019-09-23,2019-10-30,38,0.5789473684210527
889,11,3,203003077,10.605633802816902,1,2019-09-23,2019-10-29,37,0.2972972972972973
895,4,1,1028744135,2.0548780487804876,3,2019-10-01,2019-10-17,17,0.23529411764705882
896,1,0,4026728,16.0,1,2019-10-21,2019-10-21,1,1.0
899,30,0,463027220,15.993333333333334,1,2019-10-01,2019-10-30,30,1.0
901,7,1,871383483,9.963333333333333,1,2019-09-26,2019-10-29,34,0.20588235294117646
902,3,0,84533388,10.266666666666667,1,2019-09-24,2019-10-25,32,0.09375
905,3,0,15824568,12.0,1,2019-10-05,2019-10-23,19,0.15789473684210525
906,46,6,1735859419,9.423817863397549,1,2019-09-24,2019-10-29,36,1.2777777777777777
907,3,0,20221946,9.333333333333334,1,2019-10-12,2019-10-22,11,0.2727272727272727
908,34,1,418820786,11.53061224489796,1,2019-09-30,2019-10-29,30,1.1333333333333333
909,16,7,969283572,8.159509202453988,1,2019-10-26,2019-10-30,5,3.2
911,3,11,898908907,9.427609427609427,1,2019-10-13,2019-10-20,8,0.375
912,2,1,115654071,9.0,1,2019-10-09,2019-10-19,11,0.18181818181818182
913,2,0,58273442,10.375,1,2019-10-24,2019-10-27,4,0.5
918,15,0,97246468,11.894736842105264,1,2019-09-27,2019-10-28,32,0.46875
919,1,0,4475155,9.0,1,2019-10-26,2019-10-26,1,1.0
920,4,0,63295691,7.333333333333333,1,2019-10-22,2019-10-29,8,0.5
921,5,1,67440394,6.05,1,2019-10-17,2019-10-28,12,0.4166666666666667
923,21,0,162806541,13.53623188405797,1,2019-10-07,2019-10-29,23,0.9130434782608695
924,64,3,424467892,9.8125,1,2019-09-24,2019-10-30,37,1.7297297297297298
927,1,0,34038611,10.0,1,2019-10-26,2019-10-26,1,1.0
928,14,1,986685440,13.442073170731707,1,2019-09-27,2019-10-27,31,0.45161290322580644
931,1,0,46900153,10.0,1,2019-10-21,2019-10-21,1,1.0
932,2,0,8768737,9.0,1,2019-10-01,2019-10-28,28,0.07142857142857142
934,1,0,5096350,15.0,1,2019-10-29,2019-10-29,1,1.0
936,41,0,728153334,11.799180327868852,1,2019-09-22,2019-10-29,38,1.0789473684210527
937,10,0,104532663,9.578947368421053,1,2019-09-27,2019-10-29,33,0.30303030303030304
939,1,0,8928039,4.0,1,2019-10-27,2019-10-27,1,1.0
940,4,1,87431795,4.48,1,2019-10-28,2019-10-29,2,2.0
942,11,0,591745475,10.544117647058824,2,2019-09-24,2019-10-25,32,0.34375
943,1,0,10405980,9.0,1,2019-10-12,2019-10-12,1,1.0
949,10,5,113303822,12.0,1,2019-09-27,2019-10-29,33,0.30303030303030304
954,1,0,649345,11.0,1,2019-10-08,2019-10-08,1,1.0
955,2,0,12658256,11.0,1,2019-10-21,2019-10-26,6,0.3333333333333333
956,50,0,431156567,11.073529411764707,1,2019-09-22,2019-10-30,39,1.2820512820512822
957,5,0,63583258,10.357142857142858,1,2019-09-29,2019-10-25,27,0.18518518518518517
959,2,0,4701251,10.0,1,2019-10-23,2019-10-27,5,0.4
960,15,2,561342559,12.989637305699482,1,2019-09-30,2019-10-28,29,0.5172413793103449
962,5,2,37176960,8.818181818181818,1,2019-09-26,2019-10-30,35,0.14285714285714285
963,4,0,24857659,10.777777777777779,1,2019-10-10,2019-10-24,15,0.26666666666666666
965,2,0,2085265,10.5,1,2019-10-26,2019-10-28,3,0.6666666666666666
967,1,0,6812122,7.0,1,2019-10-24,2019-10-24,1,1.0
969,6,0,35234434,7.083333333333333,1,2019-09-26,2019-10-27,32,0.1875
973,2,0,19223791,31.0,1,2019-10-15,2019-10-25,11,0.18181818181818182
975,3,0,105200884,8.058823529411764,1,2019-09-28,2019-10-05,8,0.375
976,2,0,612221704,19.94818652849741,1,2019-10-13,2019-10-25,13,0.15384615384615385
979,8,0,56091223,8.409090909090908,1,2019-09-24,2019-10-27,34,0.23529411764705882
980,7,0,36844734,11.714285714285714,1,2019-10-16,2019-10-27,12,0.5833333333333334
982,5,0,37850703,9.384615384615385,1,2019-10-24,2019-10-29,6,0.8333333333333334
985,1,0,80352566,10.0,1,2019-10-20,2019-10-20,1,1.0
988,2,0,199479429,10.898550724637682,1,2019-10-26,2019-10-27,2,1.0
990,7,0,86048129,10.555555555555555,1,2019-09-26,2019-10-28,33,0.21212121212121213
993,1,0,22438003,10.0,1,2019-10-20,2019-10-20,1,1.0
994,26,2,501027793,12.8125,1,2019-09-24,2019-10-29,36,0.7222222222222222
995,4,0,40691216,9.181818181818182,1,2019-10-16,2019-10-26,11,0.36363636363636365
999,3,1,39915567,9.166666666666666,1,2019-10-23,2019-10-29,7,0.42857142857142855
1000,3,4,526372677,10.0,1,2019-10-23,2019-10-29,7,0.42857142857142855
1001,2,0,30183246,5.111111111111111,1,2019-10-19,2019-10-26,8,0.25
1004,11,1,403612264,10.427480916030534,1,2019-10-14,2019-10-29,16,0.6875
1006,1,0,510922,9.0,1,2019-10-27,2019-10-27,1,1.0
1009,7,0,24741297,10.3,1,2019-10-24,2019-10-29,6,1.1666666666666667
1010,49,5,701233064,11.663900414937759,1,2019-09-22,2019-10-30,39,1.2564102564102564
1011,6,0,110469409,7.882352941176471,1,2019-10-15,2019-10-27,13,0.46153846153846156
1015,100,5,2904187345,14.289366053169735,1,2019-09-22,2019-10-29,38,2.6315789473684212
1022,1,0,14238502,11.0,1,2019-10-26,2019-10-26,1,1.0
1030,1,0,3436837,20.0,1,2019-10-26,2019-10-26,1,1.0
1035,1,0,1825111,42.0,1,2019-10-28,2019-10-28,1,1.0
1036,5,0,147423537,5.518518518518518,1,2019-10-27,2019-10-30,4,1.25
1037,18,5,1449343717,19.300403225806452,1,2019-10-01,2019-10-30,30,0.6
1038,1,1,33650830,9.0,1,2019-10-28,2019-10-28,1,1.0
1041,1,0,2084733,10.0,1,2019-10-27,2019-10-27,1,1.0
1045,13,1,97590760,10.666666666666666,1,2019-10-06,2019-10-28,23,0.5652173913043478
1047,5,1,163000883,10.796875,1,2019-09-30,2019-10-26,27,0.18518518518518517
1050,2,0,23760710,10.0,1,2019-09-28,2019-10-20,23,0.08695652173913043
1052,8,0,82703044,9.884615384615385,1,2019-10-08,2019-10-28,21,0.38095238095238093
1053,8,3,646270948,9.348214285714286,1,2019-10-15,2019-10-29,15,0.5333333333333333
1055,1,0,12461578,9.0,1,2019-10-24,2019-10-24,1,1.0
1060,4,3,238475525,9.628205128205128,2,2019-10-06,2019-10-29,24,0.16666666666666666
1061,1,1,67597796,9.0,1,2019-10-13,2019-10-13,1,1.0
1064,15,0,63964746,11.333333333333334,1,2019-09-30,2019-10-30,31,0.4838709677419355
1065,23,0,114816609,10.567567567567568,1,2019-09-25,2019-10-29,35,0.6571428571428571
1066,14,0,46604433,9.055555555555555,1,2019-10-19,2019-10-30,12,1.1666666666666667
1067,2,0,76555297,16.666666666666668,1,2019-10-25,2019-10-26,2,1.0
1068,1,0,38745955,7.0,1,2019-10-27,2019-10-27,1,1.0
1070,1,0,4605161,4.0,1,2019-10-26,2019-10-26,1,1.0
1072,2,1,25385225,8.75,1,2019-10-26,2019-10-26,1,2.0
1074,1,1,42741685,2.0,1,2019-10-27,2019-10-27,1,1.0
1081,1,0,401487,9.0,1,2019-10-27,2019-10-27,1,1.0
1082,8,1,309060850,11.431192660550458,4,2019-09-26,2019-10-27,32,0.25
1083,3,0,8881923,9.0,2,2019-10-07,2019-10-24,18,0.16666666666666666
1084,6,0,448703483,8.993589743589743,3,2019-09-25,2019-10-27,33,0.18181818181818182
1085,48,9,1385239422,10.968152866242038,1,2019-10-16,2019-10-30,15,3.2
1086,6,1,531256442,9.045197740112995,1,2019-10-21,2019-10-30,10,0.6
1087,8,1,328880804,15.568627450980392,1,2019-10-24,2019-10-29,6,1.3333333333333333
1088,6,0,32455271,10.7,1,2019-09-30,2019-10-29,30,0.2
1089,1,1,4021590,11.0,1,2019-09-29,2019-09-29,1,1.0
1092,18,2,2906436436,10.89051094890511,1,2019-09-28,2019-10-29,32,0.5625
1093,4,0,48473329,9.61111111111111,1,2019-10-25,2019-10-29,5,0.8
1094,5,0,128688217,9.953488372093023,1,2019-10-23,2019-10-27,5,1.0
1095,18,2,204459244,9.626666666666667,1,2019-10-08,2019-10-30,23,0.782608695652174
1097,2,0,59685882,9.523809523809524,1,2019-10-20,2019-10-21,2,1.0
1098,1,0,2593585,9.0,1,2019-10-23,2019-10-23,1,1.0
1100,1,0,214994388,9.0,1,2019-10-26,2019-10-26,1,1.0
1101,26,0,835798553,10.014336917562725,1,2019-10-03,2019-10-30,28,0.9285714285714286
1104,1,0,392251,6.0,1,2019-10-05,2019-10-05,1,1.0
1108,3,1,646498782,41.495049504950494,1,2019-10-27,2019-10-28,2,1.5
1109,2,1,107859196,9.0,1,2019-10-28,2019-10-29,2,1.0
1111,1,6,1271408601,6.0,1,2019-10-23,2019-10-23,1,1.0
1112,1,0,1654548,4.0,1,2019-10-12,2019-10-12,1,1.0
1115,2,0,17868425,9.444444444444445,1,2019-10-26,2019-10-27,2,1.0
1116,5,0,183147500,21.78688524590164,1,2019-10-06,2019-10-23,18,0.2777777777777778
1118,20,1,107432060,10.119047619047619,1,2019-09-30,2019-10-28,29,0.6896551724137931
1120,1,0,7537709,10.0,1,2019-10-13,2019-10-13,1,1.0
1121,2,0,8108205,15.0,1,2019-09-24,2019-10-24,31,0.06451612903225806
1122,2,0,8474113,7.8,1,2019-10-20,2019-10-26,7,0.2857142857142857
1123,12,3,456832153,9.490683229813664,1,2019-10-01,2019-10-27,27,0.4444444444444444
1124,2,0,32473296,11.818181818181818,1,2019-10-25,2019-10-25,1,2.0
1127,8,0,435867478,13.437956204379562,1,2019-09-29,2019-10-27,29,0.27586206896551724
1128,8,0,111991223,7.621621621621622,1,2019-10-12,2019-10-27,16,0.5
1132,20,4,483335900,7.258823529411765,1,2019-09-24,2019-10-28,35,0.5714285714285714
1133,12,4,1876992117,9.320388349514563,1,2019-09-25,2019-10-30,36,0.3333333333333333
1134,12,0,83037844,9.757575757575758,1,2019-09-22,2019-10-30,39,0.3076923076923077
1135,24,1,921026329,9.279742765273312,1,2019-09-25,2019-10-28,34,0.7058823529411765
1137,8,0,227728371,9.425,1,2019-09-27,2019-10-29,33,0.24242424242424243
1138,4,1,589650199,6.252475247524752,1,2019-10-24,2019-10-29,6,0.6666666666666666
1139,4,0,54347145,9.11111111111111,1,2019-10-05,2019-10-24,20,0.2
1141,1,1,57875350,27.0,1,2019-10-27,2019-10-27,1,1.0
1142,16,6,1204150105,11.860849056603774,1,2019-09-25,2019-10-29,35,0.45714285714285713
1143,2,0,39727656,9.0625,1,2019-10-21,2019-10-22,2,1.0
1144,14,0,245803264,9.821052631578947,2,2019-10-02,2019-10-29,28,0.5
1145,3,0,273556173,8.956521739130435,1,2019-10-18,2019-10-27,10,0.3
1146,20,1,612590189,10.552380952380952,1,2019-09-29,2019-10-29,31,0.6451612903225806
1148,5,4,1200479039,7.462915601023018,2,2019-10-25,2019-10-30,6,0.8333333333333334
1149,11,8,1272607603,15.224944320712694,2,2019-10-19,2019-10-29,11,1.0
1150,2,0,220246845,8.86111111111111,1,2019-10-11,2019-10-26,16,0.125
1151,5,0,184321137,9.076923076923077,1,2019-10-08,2019-10-29,22,0.22727272727272727
1153,9,1,277238088,9.287128712871286,2,2019-10-07,2019-10-24,18,0.5
1154,20,5,293237942,8.441441441441441,1,2019-10-07,2019-10-29,23,0.8695652173913043
1155,1,0,16242548,19.0,1,2019-10-24,2019-10-24,1,1.0
1158,19,1,356322072,9.491525423728813,1,2019-09-24,2019-10-30,37,0.5135135135135135
1165,1,0,6146480,10.0,1,2019-10-01,2019-10-01,1,1.0
1166,4,1,151256107,8.88888888888889,2,2019-10-11,2019-10-28,18,0.2222222222222222
1168,4,0,48701661,9.375,1,2019-10-01,2019-10-27,27,0.14814814814814814
1170,13,1,96997766,12.088235294117647,1,2019-10-09,2019-10-30,22,0.5909090909090909
1171,2,0,14319468,6.428571428571429,1,2019-10-24,2019-10-27,4,0.5
1172,3,1,419892781,19.45774647887324,1,2019-09-30,2019-10-20,21,0.14285714285714285
1177,6,0,99200512,10.324324324324325,1,2019-10-19,2019-10-27,9,0.6666666666666666
1179,28,3,1851129874,9.488335925349922,1,2019-09-26,2019-10-28,33,0.8484848484848485
1181,3,0,4766034,7.333333333333333,1,2019-10-21,2019-10-23,3,1.0
1182,1,0,5129407,10.0,1,2019-10-25,2019-10-25,1,1.0
1183,1,0,6213947,21.0,1,2019-10-26,2019-10-26,1,1.0
1185,14,0,276687694,7.141304347826087,1,2019-09-28,2019-10-26,29,0.4827586206896552
1190,4,1,533593180,15.288557213930348,1,2019-10-25,2019-10-28,4,1.0
1191,4,0,117190439,3.772727272727273,1,2019-10-18,2019-10-27,10,0.4
1192,2,1,64065793,7.333333333333333,1,2019-10-13,2019-10-25,13,0.15384615384615385
1193,2,0,19331812,9.4,1,2019-10-21,2019-10-22,2,1.0
1197,3,0,66444337,9.115384615384615,3,2019-10-15,2019-10-27,13,0.23076923076923078
1198,10,0,44381085,10.2,1,2019-10-09,2019-10-29,21,0.47619047619047616
1201,13,3,1155849499,9.49367088607595,1,2019-09-22,2019-10-30,39,0.3333333333333333
1202,38,0,434643627,10.917808219178083,1,2019-09-25,2019-10-29,35,1.0857142857142856
1203,1,0,5858362,7.0,1,2019-10-29,2019-10-29,1,1.0
1204,4,0,53325341,15.35,1,2019-10-18,2019-10-28,11,0.36363636363636365
1207,4,0,40075106,10.0,1,2019-10-02,2019-10-25,24,0.16666666666666666
1208,8,0,54336545,10.5,1,2019-10-05,2019-10-27,23,0.34782608695652173
1210,1,4,776723550,4.0,1,2019-10-24,2019-10-24,1,1.0
1215,4,0,34660909,9.923076923076923,1,2019-10-25,2019-10-30,6,0.6666666666666666
1219,1,0,3209075,10.0,1,2019-10-23,2019-10-23,1,1.0
1220,2,3,2532148494,7.002336448598131,1,2019-09-25,2019-10-24,30,0.06666666666666667
1224,1,0,3793308,21.0,1,2019-10-13,2019-10-13,1,1.0
1225,1,0,9782156,10.0,1,2019-10-28,2019-10-28,1,1.0
1226,4,0,120205017,14.275,2,2019-10-15,2019-10-28,14,0.2857142857142857
1227,49,0,373574615,9.93984962406015,1,2019-09-24,2019-10-28,35,1.4
1229,2,0,8429024,12.5,1,2019-10-25,2019-10-26,2,1.0
1230,1,0,1751445,42.0,1,2019-10-14,2019-10-14,1,1.0
1231,2,0,10923784,6.333333333333333,1,2019-10-17,2019-10-30,14,0.14285714285714285
1237,1,0,21998957,18.0,1,2019-10-22,2019-10-22,1,1.0
1238,15,0,843364041,9.690566037735849,1,2019-10-10,2019-10-27,18,0.8333333333333334
1239,1,0,255977843,9.0,1,2019-10-27,2019-10-27,1,1.0
1240,8,0,45822310,15.5625,1,2019-10-16,2019-10-29,14,0.5714285714285714
1242,17,2,372564274,19.857142857142858,2,2019-10-13,2019-10-30,18,0.9444444444444444
1247,5,0,87492272,18.266666666666666,1,2019-10-01,2019-10-23,23,0.21739130434782608
1248,6,0,222975705,14.371794871794872,1,2019-10-01,2019-10-27,27,0.2222222222222222
1249,2,0,5106594,9.5,1,2019-10-24,2019-10-28,5,0.4
1251,4,0,26128687,7.0,1,2019-10-22,2019-10-29,8,0.5
1255,8,0,206346358,13.453333333333333,1,2019-09-25,2019-10-27,33,0.24242424242424243
1259,1,0,6246056,10.0,1,2019-10-28,2019-10-28,1,1.0
1260,6,1,1053549859,12.574850299401197,1,2019-10-24,2019-10-29,6,1.0
1262,4,0,189727071,14.65079365079365,1,2019-10-05,2019-10-28,24,0.16666666666666666
1263,1,0,4517691,9.0,1,2019-10-23,2019-10-23,1,1.0
1264,8,0,472488808,9.5527950310559,1,2019-09-28,2019-10-26,29,0.27586206896551724
1266,1,0,4329362,9.0,1,2019-10-06,2019-10-06,1,1.0
1271,37,11,2990452857,14.851485148514852,1,2019-09-24,2019-10-30,37,1.0
1274,22,18,1928549908,10.186153846153847,5,2019-10-21,2019-10-29,9,2.4444444444444446
1276,11,1,1001270514,9.235632183908047,1,2019-09-29,2019-10-22,24,0.4583333333333333
1278,1,5,1288432997,38.0,1,2019-10-26,2019-10-26,1,1.0
1285,9,0,1199877945,10.08128078817734,1,2019-09-30,2019-10-28,29,0.3103448275862069
1287,7,0,94168262,9.647058823529411,1,2019-09-24,2019-10-25,32,0.21875
1288,1,0,4221777,37.0,1,2019-10-26,2019-10-26,1,1.0
1289,3,0,83451332,11.75,1,2019-09-23,2019-10-16,24,0.125
1292,2,0,84199611,20.848484848484848,1,2019-10-09,2019-10-27,19,0.10526315789473684
1295,1,0,1764964,10.0,1,2019-10-24,2019-10-24,1,1.0
1296,1,0,2503131,10.0,1,2019-10-27,2019-10-27,1,1.0
1298,8,0,60173166,12.347826086956522,1,2019-10-12,2019-10-29,18,0.4444444444444444
1300,3,0,11558266,24.25,1,2019-10-11,2019-10-24,14,0.21428571428571427
1301,5,0,19395941,11.571428571428571,1,2019-10-04,2019-10-14,11,0.45454545454545453
1302,1,0,118338416,8.0,1,2019-10-27,2019-10-27,1,1.0
1306,4,1,129838078,6.738095238095238,1,2019-10-24,2019-10-29,6,0.6666666666666666
1307,6,0,41005172,10.2,1,2019-10-22,2019-10-28,7,0.8571428571428571
1309,29,0,818709072,12.473282442748092,2,2019-09-26,2019-10-30,35,0.8285714285714286
1310,17,0,50804801,10.8,1,2019-10-21,2019-10-29,9,1.8888888888888888
1312,1,0,6916018,23.0,1,2019-10-30,2019-10-30,1,1.0
1315,6,0,21743903,17.625,1,2019-10-11,2019-10-30,20,0.3
1316,1,0,1512925,10.0,1,2019-10-07,2019-10-07,1,1.0
1317,1,0,5448162,7.0,1,2019-10-04,2019-10-04,1,1.0
1318,11,0,283349622,7.212765957446808,4,2019-10-14,2019-10-28,15,0.7333333333333333
1319,6,0,44957484,12.642857142857142,2,2019-10-15,2019-10-25,11,0.5454545454545454
