item_id,播放量,点赞量,发布城市,背景音乐ID,发布日期,观看人数,点赞播放比
1667,699039,0,32.0,4585.0,2019-10-23,17,0.0
1674,608118,0,4.0,6227.0,2019-10-26,20,0.0
1681,195879,0,32.0,1099.0,2019-10-27,66,0.0
1682,3282382,0,295.0,10830.0,2019-10-26,2,0.0
1685,883138,0,0.0,3923.0,2019-10-21,13,0.0
1686,5153084,0,0.0,339.0,2019-10-22,2,0.0
1689,1631048,0,78.0,27857.0,2019-10-25,3,0.0
1691,2898797,0,148.0,4460.0,2019-10-03,5,0.0
1698,516411,0,85.0,2087.0,2019-10-22,1,0.0
1707,29778,0,227.0,220.0,2019-10-26,94,0.0
1708,884384,0,267.0,297.0,2019-10-26,33,0.0
1716,5289395,0,22.0,2251.0,2019-10-26,1,0.0
1717,101208,0,323.0,31711.0,2019-10-27,38,0.0
1722,890597,0,253.0,668.0,2019-10-24,9,0.0
1723,11736,0,120.0,17354.0,2019-10-26,175,0.0
1725,317462,0,33.0,708.0,2019-10-17,50,0.0
1727,70514,0,4.0,1778.0,2019-10-24,101,0.0
1729,207996,0,265.0,22.0,2019-10-24,25,0.0
1740,4856566,0,80.0,1942.0,2019-09-26,1,0.0
1743,5676753,0,68.0,288.0,2019-10-20,1,0.0
1744,394871,0,42.0,2737.0,2019-10-20,8,0.0
1747,72833,0,69.0,1680.0,2019-10-27,189,0.0
1750,739645,0,20.0,13879.0,2019-10-24,5,0.0
1762,557526,0,178.0,1098.0,2019-09-29,13,0.0
1764,80397,0,22.0,308.0,2019-10-07,94,0.0
1765,337622,0,163.0,2509.0,2019-10-21,6,0.0
1769,8632,0,33.0,68.0,2019-10-26,4,0.0
1770,863608,0,75.0,5912.0,2019-10-12,1,0.0
1772,26947,0,118.0,501.0,2019-10-23,202,0.0
1775,412848,0,82.0,3994.0,2019-10-27,12,0.0
1778,226964,0,63.0,19301.0,2019-10-24,5,0.0
1779,4990238,0,7.0,22.0,2019-10-26,1,0.0
1783,1086,0,157.0,59.0,2019-10-27,702,0.0
1784,18146,0,206.0,2662.0,2019-10-26,196,0.0
1788,108888,0,80.0,3891.0,2019-10-11,23,0.0
1789,29731,0,162.0,22.0,2019-10-25,244,0.0
1791,1536455,0,104.0,8882.0,2019-10-26,4,0.0
1792,4629,0,41.0,31931.0,2019-10-26,103,0.0
1793,20239,0,6.0,2515.0,2019-10-27,109,0.0
1796,136145,0,108.0,417.0,2019-10-23,57,0.0
1802,203298,0,226.0,238.0,2019-10-26,38,0.0
1803,5456814,0,218.0,562.0,2019-10-22,1,0.0
1808,2131284,0,73.0,373.0,2019-09-29,12,0.0
1812,171670,0,118.0,418.0,2019-10-26,57,0.0
1813,244333,0,122.0,16781.0,2019-10-21,15,0.0
1819,1308117,0,71.0,431.0,2019-10-26,9,0.0
1820,19496,0,331.0,68.0,2019-10-27,566,0.0
1830,152786,0,39.0,238.0,2019-10-25,26,0.0
1833,25688,0,4.0,835.0,2019-10-27,170,0.0
1835,68007,0,4.0,536.0,2019-10-27,60,0.0
1836,119048,0,67.0,1289.0,2019-10-22,69,0.0
1844,2021,0,54.0,416.0,2019-10-22,915,0.0
1848,1875498,0,331.0,67.0,2019-09-30,7,0.0
1849,3954097,0,108.0,199.0,2019-10-03,1,0.0
1850,93569,0,23.0,938.0,2019-09-29,54,0.0
1852,247501,0,267.0,523.0,2019-10-20,28,0.0
1859,130201,0,32.0,429.0,2019-10-25,155,0.0
1861,54768,0,153.0,25.0,2019-10-26,158,0.0
1864,111181,0,90.0,7.0,2019-10-22,97,0.0
1866,176281,0,42.0,280.0,2019-10-27,127,0.0
1869,122802,0,60.0,3605.0,2019-10-26,2,0.0
1870,112665,0,69.0,25.0,2019-10-27,57,0.0
1874,184723,0,51.0,4131.0,2019-10-26,1,0.0
1878,87672,0,42.0,6897.0,2019-10-04,4,0.0
1884,2751375,0,159.0,992.0,2019-10-25,3,0.0
1895,256619,0,279.0,3858.0,2019-10-26,32,0.0
1896,83344,0,114.0,2405.0,2019-10-22,126,0.0
1907,565,0,29.0,3472.0,2019-10-16,351,0.0
1908,39945,0,170.0,286.0,2019-10-12,121,0.0
1909,66903,0,243.0,2242.0,2019-10-03,10,0.0
1920,426346,0,121.0,31690.0,2019-10-26,33,0.0
1921,16335,0,238.0,74.0,2019-10-24,331,0.0
1927,4014343,0,182.0,51655.0,2019-09-28,1,0.0
1928,43896,0,19.0,1268.0,2019-10-25,349,0.0
1939,32098,0,128.0,4987.0,2019-10-20,119,0.0
1945,48096,0,7.0,220.0,2019-10-26,8,0.0
1946,394022,0,95.0,22.0,2019-10-27,16,0.0
1948,17363,0,225.0,81.0,2019-10-19,306,0.0
1949,133519,0,60.0,914.0,2019-10-15,84,0.0
1951,203401,0,35.0,834.0,2019-09-27,20,0.0
1952,465027,0,39.0,206.0,2019-10-01,12,0.0
1956,1098393,0,33.0,31953.0,2019-10-27,1,0.0
1964,196067,0,101.0,7415.0,2019-10-18,66,0.0
1966,5259154,0,42.0,7657.0,2019-10-18,1,0.0
1967,2920935,0,202.0,22.0,2019-10-26,3,0.0
1968,143946,0,33.0,815.0,2019-10-19,62,0.0
1970,249326,0,181.0,504.0,2019-10-26,16,0.0
1971,1226516,0,41.0,22.0,2019-10-25,7,0.0
1978,13861,0,17.0,2853.0,2019-10-17,58,0.0
1979,5791008,0,247.0,51656.0,2019-10-26,1,0.0
1980,4004,0,42.0,239.0,2019-10-20,238,0.0
1985,223133,0,10.0,27384.0,2019-10-26,30,0.0
1987,1117938,0,24.0,868.0,2019-10-19,7,0.0
1988,1802944,0,135.0,11864.0,2019-10-26,12,0.0
1999,4450133,0,69.0,22.0,2019-10-11,1,0.0
2000,1853883,0,35.0,453.0,2019-10-26,5,0.0
2002,763751,0,134.0,3986.0,2019-10-02,2,0.0
2003,352449,0,1.0,7281.0,2019-10-09,9,0.0
2004,7549,0,54.0,3481.0,2019-10-22,32,0.0
2005,400,0,4.0,27971.0,2019-10-26,238,0.0
2006,21005,0,39.0,302.0,2019-10-10,57,0.0
2008,124873,0,32.0,1853.0,2019-10-26,20,0.0
2011,1913685,0,105.0,15288.0,2019-10-05,5,0.0
2015,4315951,0,90.0,1612.0,2019-10-26,1,0.0
2017,10356,0,52.0,7603.0,2019-10-15,50,0.0
2020,950103,0,133.0,1646.0,2019-10-05,4,0.0
2022,48161,0,80.0,4966.0,2019-10-26,6,0.0
2027,86945,0,42.0,189.0,2019-10-23,74,0.0
2030,4770,0,32.0,696.0,2019-10-23,134,0.0
2031,348163,0,6.0,237.0,2019-10-25,16,0.0
2033,88688,0,144.0,315.0,2019-10-26,69,0.0
2035,521827,0,85.0,14661.0,2019-10-27,9,0.0
2038,217886,0,52.0,218.0,2019-10-23,111,0.0
2040,5356792,0,10.0,779.0,2019-10-03,1,0.0
2041,1521540,0,6.0,1721.0,2019-10-26,4,0.0
2046,1239639,0,69.0,5044.0,2019-10-14,2,0.0
2050,82360,0,170.0,2700.0,2019-10-14,170,0.0
2052,27580,0,89.0,3639.0,2019-10-27,165,0.0
2053,3370809,0,35.0,43.0,2019-10-26,2,0.0
2054,1416854,0,162.0,11378.0,2019-10-27,3,0.0
2055,2962199,0,0.0,229.0,2019-10-27,2,0.0
2058,178346,0,120.0,43.0,2019-10-06,48,0.0
2060,54674,0,113.0,2412.0,2019-10-26,339,0.0
2061,50732,0,120.0,7676.0,2019-10-27,24,0.0
2064,56669,0,35.0,3962.0,2019-10-17,134,0.0
2066,21232,0,86.0,31497.0,2019-10-26,587,0.0
2069,508879,0,49.0,25.0,2019-10-26,8,0.0
2072,985607,0,182.0,3198.0,2019-10-26,7,0.0
2075,3194681,0,83.0,22.0,2019-10-26,2,0.0
2077,31056,0,269.0,166.0,2019-10-17,242,0.0
2078,5613784,0,63.0,30.0,2019-10-27,1,0.0
2080,79308,0,32.0,2047.0,2019-10-23,28,0.0
2081,14286,0,7.0,3312.0,2019-10-15,89,0.0
2089,3001323,0,134.0,7716.0,2019-10-12,2,0.0
2091,475941,0,7.0,13678.0,2019-10-27,13,0.0
2093,388159,0,68.0,2246.0,2019-10-10,8,0.0
2094,882997,0,33.0,13581.0,2019-10-26,8,0.0
2095,885910,0,96.0,346.0,2019-10-24,1,0.0
2100,123140,0,53.0,288.0,2019-10-27,156,0.0
2101,187382,0,69.0,456.0,2019-10-15,21,0.0
2103,4738175,0,78.0,15244.0,2019-10-27,1,0.0
2109,639833,0,151.0,11660.0,2019-10-03,6,0.0
2111,418803,0,64.0,646.0,2019-10-26,15,0.0
2117,246096,0,5.0,696.0,2019-10-24,31,0.0
2118,10944,0,85.0,17702.0,2019-10-11,16,0.0
2119,25207,0,42.0,1072.0,2019-10-11,109,0.0
2123,1077950,0,218.0,1318.0,2019-10-27,3,0.0
2124,688833,0,69.0,39683.0,2019-10-17,3,0.0
2128,1447116,0,55.0,68.0,2019-10-26,1,0.0
2130,154152,0,1.0,2404.0,2019-10-25,21,0.0
2133,57718,0,223.0,337.0,2019-09-30,26,0.0
2138,1238487,0,174.0,1026.0,2019-10-26,10,0.0
2142,2048098,0,84.0,399.0,2019-10-20,8,0.0
2144,98409,0,86.0,935.0,2019-10-25,26,0.0
2146,189756,0,195.0,74.0,2019-10-25,33,0.0
2153,9663,0,238.0,22.0,2019-10-19,247,0.0
2156,1215214,0,170.0,447.0,2019-10-26,5,0.0
2158,3709199,0,42.0,37076.0,2019-10-26,1,0.0
2160,207725,0,4.0,5.0,2019-10-16,115,0.0
2163,133692,0,68.0,3025.0,2019-10-18,28,0.0
2164,170967,0,22.0,1738.0,2019-10-23,45,0.0
2165,2217845,0,33.0,1239.0,2019-10-27,3,0.0
2178,1829543,0,151.0,5055.0,2019-10-24,1,0.0
2179,1496106,0,0.0,779.0,2019-09-30,3,0.0
2183,4730893,0,21.0,22.0,2019-10-27,1,0.0
2185,58937,0,85.0,1840.0,2019-10-26,127,0.0
2190,75865,0,31.0,6559.0,2019-10-26,77,0.0
2191,205224,0,17.0,3342.0,2019-10-22,17,0.0
2199,109892,0,20.0,220.0,2019-10-25,31,0.0
2201,134684,0,127.0,22839.0,2019-10-23,58,0.0
2203,336649,0,22.0,294.0,2019-10-26,20,0.0
2205,1158112,0,60.0,1809.0,2019-10-27,17,0.0
2206,1609911,0,41.0,10185.0,2019-10-23,6,0.0
2210,107660,0,228.0,696.0,2019-10-26,11,0.0
2213,165208,0,79.0,698.0,2019-10-06,9,0.0
2217,5491588,0,197.0,8.0,2019-10-25,2,0.0
2219,15182,0,78.0,3991.0,2019-10-27,67,0.0
2220,75097,1,122.0,2405.0,2019-10-26,96,1.3316111162895987e-05
2225,1411586,0,58.0,468.0,2019-10-27,6,0.0
2226,152492,0,94.0,625.0,2019-10-10,26,0.0
2229,231701,0,4.0,2645.0,2019-10-13,4,0.0
2231,1329158,0,84.0,13673.0,2019-10-23,4,0.0
2232,683039,0,23.0,22.0,2019-10-25,6,0.0
2233,106734,0,133.0,938.0,2019-09-28,152,0.0
2235,159900,0,1.0,11256.0,2019-10-24,60,0.0
2236,568777,0,104.0,3787.0,2019-10-26,5,0.0
2238,50229,0,44.0,284.0,2019-10-25,131,0.0
2240,362859,0,15.0,933.0,2019-10-26,1,0.0
2247,170045,0,35.0,1849.0,2019-10-05,17,0.0
2248,683070,0,147.0,6482.0,2019-10-26,22,0.0
2250,1614892,0,144.0,297.0,2019-10-07,1,0.0
2252,1894244,0,33.0,32175.0,2019-10-27,1,0.0
2254,22629,0,22.0,2165.0,2019-10-23,780,0.0
2258,436493,0,128.0,2227.0,2019-10-26,2,0.0
2260,866445,0,24.0,220.0,2019-10-27,9,0.0
2264,50635,0,237.0,17862.0,2019-10-25,92,0.0
2266,602477,0,279.0,3721.0,2019-10-24,10,0.0
2271,18117,0,157.0,307.0,2019-10-19,138,0.0
2276,4131,0,33.0,140.0,2019-10-26,177,0.0
2283,6697,0,261.0,1098.0,2019-10-27,1031,0.0
2284,6357,0,30.0,2297.0,2019-10-08,415,0.0
2288,3467851,0,2.0,6716.0,2019-10-26,1,0.0
2291,11706,0,66.0,5514.0,2019-10-18,77,0.0
2292,1262937,0,0.0,1035.0,2019-10-04,8,0.0
2297,3018033,0,197.0,11495.0,2019-10-26,3,0.0
2301,941801,0,7.0,327.0,2019-10-27,5,0.0
2303,2837586,0,39.0,3090.0,2019-10-26,1,0.0
2307,414886,0,11.0,43.0,2019-10-23,6,0.0
2310,58321,0,84.0,4324.0,2019-10-23,5,0.0
2312,291608,0,40.0,925.0,2019-10-27,16,0.0
2314,25607,0,26.0,199.0,2019-10-16,7,0.0
2323,273944,0,215.0,453.0,2019-10-23,4,0.0
2324,5140,0,63.0,574.0,2019-10-23,387,0.0
2330,51459,0,162.0,1008.0,2019-10-26,5,0.0
2333,79238,0,31.0,1369.0,2019-10-01,31,0.0
2338,1156776,0,56.0,909.0,2019-10-09,9,0.0
2342,49568,0,20.0,461.0,2019-10-24,30,0.0
2344,207505,0,197.0,989.0,2019-10-06,76,0.0
2345,19867,0,65.0,220.0,2019-10-26,64,0.0
2350,4206648,0,154.0,766.0,2019-10-26,1,0.0
2353,1870850,0,280.0,25554.0,2019-10-26,3,0.0
2356,63160,0,20.0,68.0,2019-10-24,58,0.0
2360,11884,0,118.0,503.0,2019-10-23,630,0.0
2361,111011,0,17.0,5079.0,2019-10-09,29,0.0
2364,4545,0,33.0,1101.0,2019-10-26,22,0.0
2366,1011930,0,19.0,8.0,2019-10-23,8,0.0
2372,1390517,0,227.0,51659.0,2019-10-20,6,0.0
2373,21685,0,80.0,2283.0,2019-09-26,68,0.0
2374,546290,0,170.0,1041.0,2019-10-12,11,0.0
2375,3206728,0,17.0,6833.0,2019-10-24,1,0.0
2381,1406836,0,33.0,879.0,2019-10-27,3,0.0
2384,1090672,0,8.0,25.0,2019-10-26,1,0.0
2387,1539501,0,35.0,1849.0,2019-10-01,6,0.0
2389,50012,0,54.0,22.0,2019-10-27,284,0.0
2391,249616,0,137.0,12774.0,2019-10-27,5,0.0
2394,659127,0,101.0,35.0,2019-10-25,5,0.0
2396,1687903,0,293.0,6089.0,2019-10-22,8,0.0
2414,350125,0,4.0,4128.0,2019-10-18,3,0.0
2417,692526,0,174.0,110.0,2019-10-11,4,0.0
2418,1547578,0,41.0,21095.0,2019-10-26,1,0.0
2427,3667,0,7.0,2246.0,2019-10-24,179,0.0
2438,4222294,0,174.0,6277.0,2019-09-28,1,0.0
2441,55310,0,112.0,1132.0,2019-10-22,9,0.0
2443,2398321,0,12.0,5416.0,2019-10-11,2,0.0
2449,404068,0,10.0,53.0,2019-10-26,18,0.0
2454,205848,0,31.0,26794.0,2019-10-19,3,0.0
2461,32857,0,27.0,4640.0,2019-10-16,97,0.0
2463,57403,0,44.0,789.0,2019-10-26,108,0.0
2469,106039,0,26.0,6257.0,2019-10-13,35,0.0
2470,1498518,0,39.0,22.0,2019-10-26,1,0.0
2474,33928,0,22.0,2836.0,2019-10-17,55,0.0
2475,417049,0,39.0,22.0,2019-10-27,18,0.0
2479,106346,0,146.0,220.0,2019-10-24,5,0.0
2480,28741,0,44.0,785.0,2019-10-27,54,0.0
2483,8310,0,158.0,1098.0,2019-10-13,325,0.0
2489,1582840,0,4.0,68.0,2019-10-17,3,0.0
2491,105652,0,75.0,2579.0,2019-10-27,1,0.0
2492,120832,0,49.0,22.0,2019-10-27,55,0.0
2493,154856,0,124.0,27915.0,2019-10-27,4,0.0
2494,286222,0,44.0,6325.0,2019-10-26,2,0.0
2495,126852,0,190.0,25.0,2019-10-19,23,0.0
2498,197481,0,209.0,960.0,2019-10-20,27,0.0
2503,3417140,0,11.0,63.0,2019-10-15,4,0.0
2511,9850,0,29.0,1684.0,2019-10-23,772,0.0
2519,58303,0,42.0,600.0,2019-10-19,132,0.0
2522,217649,0,20.0,27139.0,2019-10-27,1,0.0
2524,77283,0,219.0,1668.0,2019-10-13,32,0.0
2533,3084816,0,42.0,1313.0,2019-10-20,1,0.0
2534,35149,0,76.0,1636.0,2019-10-08,194,0.0
2536,26382,0,135.0,19377.0,2019-10-19,1,0.0
2537,1801348,0,30.0,5906.0,2019-10-27,1,0.0
2547,3495,0,85.0,266.0,2019-10-26,346,0.0
2550,961873,0,147.0,4164.0,2019-10-13,8,0.0
2553,5048,0,32.0,68.0,2019-10-23,117,0.0
2560,501903,0,31.0,242.0,2019-10-26,5,0.0
2562,587283,0,324.0,164.0,2019-10-05,4,0.0
2563,554285,0,229.0,1202.0,2019-10-16,11,0.0
2564,2183825,0,211.0,1318.0,2019-10-26,6,0.0
2567,22924,0,170.0,2732.0,2019-10-27,175,0.0
2568,134677,0,17.0,5070.0,2019-10-06,100,0.0
2570,403214,0,84.0,2161.0,2019-10-02,6,0.0
2571,120615,0,193.0,156.0,2019-10-26,37,0.0
2574,836382,0,32.0,1152.0,2019-10-26,9,0.0
2576,911855,0,354.0,1591.0,2019-10-16,7,0.0
2582,1280055,0,39.0,178.0,2019-10-17,2,0.0
2586,86169,0,162.0,2494.0,2019-10-26,9,0.0
2587,5764817,0,124.0,312.0,2019-10-26,1,0.0
2589,83593,0,290.0,15913.0,2019-10-27,213,0.0
2598,116584,0,84.0,1514.0,2019-10-13,67,0.0
2601,30193,0,20.0,938.0,2019-10-25,67,0.0
2605,21888,0,263.0,1719.0,2019-10-19,81,0.0
2607,777106,0,26.0,416.0,2019-10-25,3,0.0
2613,3176,0,52.0,3627.0,2019-10-16,68,0.0
2619,4292135,0,151.0,68.0,2019-10-26,1,0.0
2628,240882,0,7.0,2713.0,2019-10-26,7,0.0
2632,30814,0,137.0,76.0,2019-10-27,20,0.0
2634,116506,0,22.0,115.0,2019-10-07,14,0.0
2639,44256,0,229.0,6335.0,2019-10-26,51,0.0
2642,2386472,0,166.0,408.0,2019-10-25,4,0.0
2646,25329,0,28.0,512.0,2019-10-25,54,0.0
2650,3099291,0,246.0,2869.0,2019-10-13,2,0.0
2655,840388,0,31.0,220.0,2019-10-27,6,0.0
2658,118539,0,159.0,6359.0,2019-10-22,31,0.0
2659,1365,0,255.0,831.0,2019-10-13,565,0.0
2660,194520,0,93.0,4077.0,2019-10-17,74,0.0
2663,899682,0,32.0,11870.0,2019-10-27,8,0.0
2666,1299172,0,44.0,7582.0,2019-10-16,8,0.0
2673,558101,0,34.0,541.0,2019-10-24,7,0.0
2678,2320,0,7.0,865.0,2019-10-23,749,0.0
2684,1647016,0,80.0,1169.0,2019-10-20,3,0.0
2703,19622,0,29.0,43.0,2019-10-07,10,0.0
2709,5361,0,133.0,2006.0,2019-10-27,102,0.0
2714,84755,0,23.0,763.0,2019-10-03,43,0.0
2716,2060309,0,76.0,3386.0,2019-10-26,3,0.0
2721,635514,0,118.0,22.0,2019-10-27,11,0.0
2723,11255,0,147.0,762.0,2019-10-17,324,0.0
2725,1842277,0,182.0,1717.0,2019-10-26,4,0.0
2730,3935212,0,137.0,448.0,2019-10-21,1,0.0
2731,243107,0,135.0,1620.0,2019-10-27,31,0.0
2732,2789786,0,246.0,22435.0,2019-10-22,1,0.0
2737,4018439,0,1.0,30.0,2019-10-26,3,0.0
2739,13511,0,70.0,15906.0,2019-10-26,52,0.0
2740,429027,0,33.0,116.0,2019-10-26,3,0.0
2741,4544809,0,39.0,2067.0,2019-10-19,3,0.0
2746,926660,0,33.0,25644.0,2019-10-27,5,0.0
2756,4929,0,14.0,25.0,2019-10-25,713,0.0
2762,2623,0,51.0,39.0,2019-10-23,399,0.0
2763,34193,0,89.0,453.0,2019-10-26,55,0.0
2768,370178,0,295.0,16757.0,2019-09-28,6,0.0
2779,22118,0,14.0,2765.0,2019-10-26,153,0.0
2782,7308,0,54.0,110.0,2019-10-14,37,0.0
2784,4366146,0,293.0,11693.0,2019-10-12,2,0.0
2789,164455,0,151.0,6796.0,2019-10-27,38,0.0
2790,61266,0,76.0,220.0,2019-10-26,162,0.0
2795,1293904,0,144.0,6774.0,2019-09-30,6,0.0
2804,2810,0,60.0,59.0,2019-10-26,585,0.0
2807,172650,0,147.0,1100.0,2019-10-24,15,0.0
2817,14414,0,29.0,32395.0,2019-10-26,394,0.0
2818,27566,0,71.0,4502.0,2019-10-27,24,0.0
2828,38125,0,101.0,4839.0,2019-10-26,120,0.0
2831,438394,0,60.0,4456.0,2019-10-16,9,0.0
2833,422466,0,57.0,416.0,2019-10-26,16,0.0
2838,5726,0,64.0,111.0,2019-10-17,427,0.0
2840,905110,0,248.0,220.0,2019-10-26,17,0.0
2848,112224,0,72.0,3745.0,2019-10-25,9,0.0
2849,229043,0,17.0,868.0,2019-10-27,1,0.0
2856,5276202,0,170.0,1661.0,2019-10-27,2,0.0
2857,408830,0,66.0,13981.0,2019-10-15,17,0.0
2863,2579871,0,96.0,416.0,2019-10-26,3,0.0
2868,98305,0,29.0,868.0,2019-10-18,8,0.0
2872,243305,0,113.0,312.0,2019-10-26,11,0.0
2874,4363018,0,180.0,37852.0,2019-10-25,1,0.0
2885,157142,0,22.0,11616.0,2019-10-25,47,0.0
2889,18088,0,185.0,5576.0,2019-10-25,213,0.0
2895,45355,0,0.0,697.0,2019-10-24,98,0.0
2897,327234,0,84.0,1591.0,2019-10-16,30,0.0
2900,150863,0,0.0,4938.0,2019-10-26,23,0.0
2903,339509,0,26.0,16142.0,2019-10-25,6,0.0
2904,1187177,0,1.0,7076.0,2019-10-16,6,0.0
2906,24182,0,32.0,115.0,2019-10-21,53,0.0
2908,265981,0,23.0,15140.0,2019-10-23,49,0.0
2911,8098,0,32.0,325.0,2019-10-25,215,0.0
2917,12457,0,0.0,237.0,2019-10-26,148,0.0
2921,800913,0,33.0,4518.0,2019-10-26,14,0.0
2928,685300,0,29.0,5017.0,2019-10-12,8,0.0
2930,46663,0,31.0,8979.0,2019-10-26,14,0.0
2933,26067,0,23.0,68.0,2019-10-26,62,0.0
2943,75662,0,282.0,337.0,2019-10-25,100,0.0
2946,290661,0,44.0,431.0,2019-10-14,24,0.0
2949,57583,0,3.0,56.0,2019-10-04,10,0.0
2951,9109,0,134.0,7278.0,2019-10-26,201,0.0
2957,898887,0,68.0,18483.0,2019-10-17,11,0.0
2965,80352,0,182.0,546.0,2019-10-20,63,0.0
2969,2573075,0,78.0,220.0,2019-10-24,1,0.0
2972,4078,0,89.0,703.0,2019-10-27,256,0.0
2974,6913,0,274.0,2420.0,2019-10-27,143,0.0
2978,47483,0,265.0,74.0,2019-10-23,121,0.0
2981,10260,0,89.0,22.0,2019-10-26,319,0.0
2982,11436,0,66.0,11690.0,2019-10-19,16,0.0
2983,32454,0,295.0,5425.0,2019-10-25,370,0.0
2987,53121,0,177.0,3139.0,2019-10-26,22,0.0
2996,251461,0,54.0,31497.0,2019-10-26,43,0.0
2997,3556156,0,67.0,220.0,2019-10-27,1,0.0
3002,2420747,0,145.0,5542.0,2019-10-27,5,0.0
3003,1243373,0,22.0,2635.0,2019-10-03,1,0.0
3007,712397,0,118.0,2999.0,2019-10-07,1,0.0
3009,18838,0,113.0,97.0,2019-10-08,28,0.0
3016,444595,0,29.0,11765.0,2019-10-14,30,0.0
3018,63470,1,11.0,1127.0,2019-10-24,23,1.575547502757208e-05
3021,10627,0,23.0,762.0,2019-10-27,641,0.0
3024,782208,0,174.0,762.0,2019-10-09,6,0.0
3025,44116,0,269.0,1178.0,2019-10-15,53,0.0
3032,5260198,0,44.0,468.0,2019-10-11,1,0.0
3036,58471,0,148.0,12322.0,2019-10-26,83,0.0
3041,207811,0,0.0,10253.0,2019-10-12,26,0.0
3045,86397,0,120.0,74.0,2019-10-22,10,0.0
3047,56241,0,33.0,406.0,2019-10-24,93,0.0
3050,412371,0,33.0,32597.0,2019-10-26,11,0.0
3052,52225,0,33.0,33.0,2019-10-26,176,0.0
3053,78202,0,182.0,249.0,2019-10-27,25,0.0
3056,111927,0,39.0,220.0,2019-10-25,12,0.0
3062,726154,0,252.0,10303.0,2019-10-23,13,0.0
3069,622102,0,89.0,579.0,2019-10-24,5,0.0
3072,20566,0,64.0,238.0,2019-10-27,13,0.0
3074,73275,0,83.0,206.0,2019-10-06,23,0.0
3080,16610,0,18.0,51665.0,2019-10-27,1,0.0
3089,50064,0,4.0,918.0,2019-10-24,6,0.0
3093,27122,0,135.0,3115.0,2019-10-26,315,0.0
3094,51210,0,113.0,30.0,2019-10-27,181,0.0
3098,293289,0,39.0,1009.0,2019-10-14,21,0.0
3109,1701113,0,4.0,6753.0,2019-10-26,2,0.0
3113,74724,0,183.0,9169.0,2019-10-16,13,0.0
3118,2529,0,64.0,678.0,2019-10-23,632,0.0
3129,208162,0,192.0,1630.0,2019-10-19,96,0.0
3130,463464,0,140.0,8996.0,2019-10-25,7,0.0
3131,5741588,0,60.0,4181.0,2019-10-10,1,0.0
3136,96638,0,1.0,76.0,2019-10-26,33,0.0
3140,144119,0,24.0,3005.0,2019-10-15,39,0.0
3141,1263385,0,46.0,18062.0,2019-10-21,2,0.0
3142,1435475,0,106.0,29917.0,2019-10-26,9,0.0
3143,138373,0,17.0,199.0,2019-10-06,24,0.0
3144,3808225,0,85.0,1588.0,2019-10-27,2,0.0
3145,75240,0,9.0,2372.0,2019-10-26,50,0.0
3149,1596892,0,66.0,453.0,2019-10-24,5,0.0
3152,327072,0,112.0,2678.0,2019-10-26,7,0.0
3157,252254,0,69.0,346.0,2019-09-29,11,0.0
3164,218849,0,174.0,1207.0,2019-10-23,59,0.0
3165,595957,0,70.0,1833.0,2019-10-17,43,0.0
3168,1106097,0,47.0,43.0,2019-10-01,1,0.0
3169,642150,0,84.0,13608.0,2019-09-29,5,0.0
3172,162763,0,106.0,6832.0,2019-10-24,23,0.0
3175,47284,0,29.0,2284.0,2019-10-22,123,0.0
3178,92307,0,128.0,18800.0,2019-10-26,17,0.0
3184,182840,0,192.0,51666.0,2019-10-27,18,0.0
3185,1484072,0,26.0,849.0,2019-10-25,6,0.0
3188,743184,0,85.0,1547.0,2019-10-27,4,0.0
3195,1580,0,44.0,892.0,2019-10-15,20,0.0
3196,2566620,0,155.0,8951.0,2019-10-06,1,0.0
3197,94408,0,3.0,14389.0,2019-10-25,11,0.0
3198,118683,0,95.0,8213.0,2019-10-07,41,0.0
3201,123057,0,102.0,1707.0,2019-10-27,5,0.0
3204,1239484,0,119.0,220.0,2019-10-26,12,0.0
3206,3580879,0,119.0,22.0,2019-10-26,1,0.0
3212,53047,0,151.0,110.0,2019-10-26,4,0.0
3213,1049718,0,267.0,29.0,2019-09-30,1,0.0
3214,554681,0,156.0,18510.0,2019-10-17,2,0.0
3215,706080,0,60.0,595.0,2019-10-26,3,0.0
3219,2337433,0,34.0,31593.0,2019-10-27,6,0.0
3221,2293260,0,22.0,43.0,2019-10-10,1,0.0
3233,1446955,0,56.0,63.0,2019-10-26,14,0.0
3234,462252,0,285.0,7461.0,2019-10-23,15,0.0
3235,205137,0,134.0,3463.0,2019-10-26,17,0.0
3237,12283,0,311.0,925.0,2019-10-20,5,0.0
3238,846935,0,33.0,1547.0,2019-10-27,8,0.0
3255,1970792,0,87.0,22.0,2019-10-26,11,0.0
3256,526810,0,69.0,2392.0,2019-10-26,3,0.0
3257,17554,0,33.0,66.0,2019-10-18,295,0.0
3260,82186,0,7.0,51667.0,2019-10-25,2,0.0
3264,51130,0,29.0,307.0,2019-10-26,7,0.0
3265,241604,0,33.0,21567.0,2019-10-22,14,0.0
3267,10429,1,102.0,501.0,2019-10-23,411,9.588647041902388e-05
3269,77300,0,20.0,622.0,2019-10-27,30,0.0
3270,384826,0,140.0,7.0,2019-10-24,14,0.0
3279,694299,0,113.0,766.0,2019-10-26,11,0.0
3282,1168734,0,80.0,25.0,2019-10-21,2,0.0
3284,4288184,0,74.0,2194.0,2019-10-15,1,0.0
3289,16329,0,63.0,6108.0,2019-10-27,109,0.0
